FIPS,RPL_THEMES,COUNTY,ZCTA5,modzcta
36059404600,0.0857,Nassau,11001,11429
36059404700,0.1387,Nassau,11001,11429
36059404700,0.1387,Nassau,11040,11004
36059404800,0.5627,Nassau,11001,11429
36059404800,0.5627,Nassau,11003,11411
36059404901,0.2296,Nassau,11003,11411
36059404902,0.6592,Nassau,11003,11411
36059405000,0.4983,Nassau,11003,11411
36059405100,0.149,Nassau,11003,11411
36059405200,0.3684,Nassau,11003,11411
36059405301,0.2925,Nassau,11001,11429
36059405301,0.2925,Nassau,11003,11411
36059405400,0.5839,Nassau,11003,11411
36059406400,0.0558,Nassau,11040,11004
36059409800,0.2826,Nassau,11003,11411
36061000100,-999.0,New York,10004,10004
36061000201,0.9856,New York,10002,10002
36061000202,0.9752,New York,10002,10002
36061000500,-999.0,New York,10004,10004
36061000600,0.9812,New York,10002,10002
36061000700,0.1384,New York,10004,10004
36061000700,0.1384,New York,10005,10005
36061000700,0.1384,New York,10038,10038
36061000700,0.1384,New York,10271,10005
36061000800,0.8986,New York,10002,10002
36061000800,0.8986,New York,10038,10038
36061000900,0.1378,New York,10004,10004
36061000900,0.1378,New York,10005,10005
36061001001,0.3769,New York,10002,10002
36061001002,0.996,New York,10002,10002
36061001200,0.7672,New York,10002,10002
36061001300,0.1084,New York,10004,10004
36061001300,0.1084,New York,10006,10006
36061001300,0.1084,New York,10007,10007
36061001401,0.3517,New York,10002,10002
36061001402,0.6833,New York,10002,10002
36061001501,0.6215,New York,10038,10038
36061001502,0.355,New York,10004,10004
36061001502,0.355,New York,10005,10005
36061001502,0.355,New York,10038,10038
36061001600,0.7188,New York,10002,10002
36061001800,0.7969,New York,10002,10002
36061002000,0.9922,New York,10002,10002
36061002000,0.9922,New York,10009,10009
36061002100,0.2392,New York,10007,10007
36061002100,0.2392,New York,10013,10013
36061002100,0.2392,New York,10279,10007
36061002201,0.9139,New York,10002,10002
36061002202,0.5401,New York,10009,10009
36061002400,0.9267,New York,10009,10009
36061002500,0.9984,New York,10038,10038
36061002601,0.8324,New York,10009,10009
36061002602,0.5902,New York,10009,10009
36061002700,0.7383,New York,10038,10038
36061002800,0.7794,New York,10009,10009
36061002900,0.9384,New York,10007,10007
36061002900,0.9384,New York,10013,10013
36061002900,0.9384,New York,10038,10038
36061003001,0.44,New York,10002,10002
36061003002,0.5728,New York,10009,10009
36061003100,0.5059,New York,10007,10007
36061003100,0.5059,New York,10013,10013
36061003100,0.5059,New York,10278,10007
36061003200,0.3436,New York,10009,10009
36061003300,0.2061,New York,10007,10007
36061003300,0.2061,New York,10013,10013
36061003400,0.4405,New York,10009,10009
36061003601,0.8172,New York,10002,10002
36061003602,0.6151,New York,10003,10003
36061003700,0.247,New York,10012,10012
36061003700,0.247,New York,10013,10013
36061003700,0.247,New York,10014,10014
36061003800,0.4892,New York,10003,10003
36061003900,0.1994,New York,10013,10013
36061004000,0.2588,New York,10003,10003
36061004100,0.7177,New York,10012,10012
36061004100,0.7177,New York,10013,10013
36061004200,0.3671,New York,10003,10003
36061004300,0.4137,New York,10012,10012
36061004400,0.2182,New York,10009,10009
36061004500,0.4455,New York,10012,10012
36061004500,0.4455,New York,10013,10013
36061004700,0.1515,New York,10012,10012
36061004700,0.1515,New York,10013,10013
36061004800,0.3265,New York,10003,10003
36061004900,0.3033,New York,10012,10012
36061005000,0.2429,New York,10003,10003
36061005000,0.2429,New York,10010,10010
36061005200,0.3347,New York,10003,10003
36061005200,0.3347,New York,10010,10010
36061005400,0.2442,New York,10010,10010
36061005400,0.2442,New York,10011,10011
36061005501,0.3473,New York,10012,10012
36061005502,0.4235,New York,10003,10003
36061005502,0.4235,New York,10012,10012
36061005600,0.4432,New York,10010,10010
36061005600,0.4432,New York,10016,10016
36061005700,0.0722,New York,10003,10003
36061005800,0.1429,New York,10001,10001
36061005800,0.1429,New York,10010,10010
36061005900,0.2507,New York,10003,10003
36061006000,0.2003,New York,10010,10010
36061006100,0.3097,New York,10003,10003
36061006200,0.7212,New York,10010,10010
36061006200,0.7212,New York,10016,10016
36061006300,0.2935,New York,10011,10011
36061006400,0.2083,New York,10003,10003
36061006400,0.2083,New York,10010,10010
36061006500,0.3077,New York,10003,10003
36061006500,0.3077,New York,10011,10011
36061006500,0.3077,New York,10012,10012
36061006600,0.6377,New York,10010,10010
36061006600,0.6377,New York,10016,10016
36061006700,0.1004,New York,10014,10014
36061006800,0.3237,New York,10010,10010
36061006800,0.3237,New York,10016,10016
36061006900,0.1632,New York,10014,10014
36061007000,0.2078,New York,10016,10016
36061007100,0.1861,New York,10011,10011
36061007100,0.1861,New York,10014,10014
36061007200,0.3134,New York,10016,10016
36061007300,0.1397,New York,10014,10014
36061007400,0.3073,New York,10016,10016
36061007500,0.1568,New York,10014,10014
36061007600,0.2589,New York,10001,10001
36061007700,0.1244,New York,10011,10011
36061007700,0.1244,New York,10014,10014
36061007800,0.2648,New York,10016,10016
36061007900,0.2492,New York,10014,10014
36061008000,0.2603,New York,10016,10016
36061008000,0.2603,New York,10017,10017
36061008000,0.2603,New York,10168,10017
36061008100,0.381,New York,10011,10011
36061008200,0.1076,New York,10016,10016
36061008200,0.1076,New York,10017,10017
36061008200,0.1076,New York,10165,10017
36061008300,0.7016,New York,10011,10011
36061008300,0.7016,New York,10014,10014
36061008400,0.282,New York,10018,10018
36061008400,0.282,New York,10036,10036
36061008601,0.053,New York,10016,10016
36061008601,0.053,New York,10017,10017
36061008602,-999.0,New York,10017,10017
36061008603,0.1166,New York,10017,10017
36061008603,0.1166,New York,10022,10022
36061008700,0.1237,New York,10011,10011
36061008800,0.2393,New York,10016,10016
36061008800,0.2393,New York,10017,10017
36061008900,0.5959,New York,10011,10011
36061009000,0.3009,New York,10017,10017
36061009100,0.3534,New York,10001,10001
36061009100,0.3534,New York,10011,10011
36061009200,0.2031,New York,10017,10017
36061009200,0.2031,New York,10167,10017
36061009200,0.2031,New York,10169,10017
36061009200,0.2031,New York,10170,10017
36061009200,0.2031,New York,10171,10017
36061009200,0.2031,New York,10172,10017
36061009200,0.2031,New York,10174,10017
36061009300,0.5049,New York,10001,10001
36061009300,0.5049,New York,10011,10011
36061009400,0.0019,New York,10017,10017
36061009400,0.0019,New York,10173,10017
36061009400,0.0019,New York,10177,10017
36061009500,0.3847,New York,10001,10001
36061009600,0.0113,New York,10020,10019
36061009600,0.0113,New York,10036,10036
36061009600,0.0113,New York,10110,10036
36061009700,0.6917,New York,10001,10001
36061009700,0.6917,New York,10199,10001
36061009800,0.3848,New York,10017,10017
36061009800,0.3848,New York,10022,10022
36061009900,0.2526,New York,10001,10001
36061009900,0.2526,New York,10011,10011
36061009900,0.2526,New York,10018,10018
36061010000,0.1318,New York,10017,10017
36061010000,0.1318,New York,10022,10022
36061010000,0.1318,New York,10152,10022
36061010000,0.1318,New York,10154,10022
36061010100,0.4623,New York,10001,10001
36061010100,0.4623,New York,10119,10001
36061010200,0.2948,New York,10022,10022
36061010300,0.2004,New York,10001,10001
36061010300,0.2004,New York,10199,10001
36061010400,0.3797,New York,10019,10019
36061010400,0.3797,New York,10020,10019
36061010400,0.3797,New York,10103,10019
36061010400,0.3797,New York,10111,10019
36061010400,0.3797,New York,10112,10019
36061010601,0.1221,New York,10022,10022
36061010602,0.1786,New York,10021,10021
36061010602,0.1786,New York,10022,10022
36061010602,0.1786,New York,10065,10065
36061010800,0.2383,New York,10022,10022
36061010900,0.2109,New York,10001,10001
36061010900,0.2109,New York,10018,10018
36061011000,0.2349,New York,10022,10022
36061011000,0.2349,New York,10065,10065
36061011100,0.4095,New York,10001,10001
36061011100,0.4095,New York,10018,10018
36061011201,0.1672,New York,10019,10019
36061011202,0.1511,New York,10022,10022
36061011202,0.1511,New York,10153,10022
36061011203,0.1287,New York,10022,10022
36061011300,0.5207,New York,10018,10018
36061011300,0.5207,New York,10036,10036
36061011401,0.3166,New York,10022,10022
36061011401,0.3166,New York,10065,10065
36061011402,0.1914,New York,10022,10022
36061011402,0.1914,New York,10065,10065
36061011500,0.5548,New York,10018,10018
36061011500,0.5548,New York,10036,10036
36061011600,0.2864,New York,10021,10021
36061011600,0.2864,New York,10065,10065
36061011700,0.2741,New York,10018,10018
36061011700,0.2741,New York,10036,10036
36061011800,0.2501,New York,10021,10021
36061011800,0.2501,New York,10065,10065
36061011900,0.7993,New York,10036,10036
36061012000,0.2351,New York,10021,10021
36061012000,0.2351,New York,10065,10065
36061012100,0.6414,New York,10036,10036
36061012200,0.1828,New York,10021,10021
36061012200,0.1828,New York,10065,10065
36061012400,0.4197,New York,10021,10021
36061012500,0.2697,New York,10019,10019
36061012500,0.2697,New York,10020,10019
36061012500,0.2697,New York,10036,10036
36061012600,0.1711,New York,10021,10021
36061012700,0.446,New York,10019,10019
36061012700,0.446,New York,10036,10036
36061012800,0.2407,New York,10021,10021
36061012800,0.2407,New York,10075,10075
36061012900,0.3076,New York,10019,10019
36061012900,0.3076,New York,10036,10036
36061013000,0.2639,New York,10021,10021
36061013000,0.2639,New York,10075,10075
36061013100,0.3678,New York,10019,10019
36061013200,0.1951,New York,10021,10021
36061013200,0.1951,New York,10075,10075
36061013200,0.1951,New York,10162,10075
36061013300,0.4935,New York,10019,10019
36061013400,0.2073,New York,10021,10021
36061013400,0.2073,New York,10075,10075
36061013500,0.7166,New York,10019,10019
36061013600,0.1393,New York,10028,10028
36061013600,0.1393,New York,10075,10075
36061013700,0.3715,New York,10019,10019
36061013800,0.3574,New York,10028,10028
36061013800,0.3574,New York,10075,10075
36061013900,0.4189,New York,10019,10019
36061014000,0.0939,New York,10028,10028
36061014000,0.0939,New York,10075,10075
36061014200,0.2934,New York,10028,10028
36061014200,0.2934,New York,10075,10075
36061014401,0.2074,New York,10028,10028
36061014402,0.178,New York,10028,10028
36061014402,0.178,New York,10128,10128
36061014500,0.4259,New York,10019,10019
36061014500,0.4259,New York,10023,10023
36061014601,0.1888,New York,10028,10028
36061014602,0.1908,New York,10028,10028
36061014602,0.1908,New York,10128,10128
36061014700,0.152,New York,10019,10019
36061014700,0.152,New York,10023,10023
36061014801,0.2071,New York,10028,10028
36061014802,0.1611,New York,10128,10128
36061014900,0.295,New York,10023,10023
36061015001,0.15,New York,10028,10028
36061015002,0.2294,New York,10028,10028
36061015002,0.2294,New York,10128,10128
36061015100,0.6839,New York,10019,10019
36061015100,0.6839,New York,10023,10023
36061015100,0.6839,New York,10069,10069
36061015200,0.5179,New York,10128,10128
36061015300,0.1262,New York,10023,10023
36061015400,0.3096,New York,10128,10128
36061015500,0.203,New York,10023,10023
36061015500,0.203,New York,10069,10069
36061015601,0.2169,New York,10128,10128
36061015602,0.7298,New York,10029,10029
36061015602,0.7298,New York,10128,10128
36061015700,0.3073,New York,10023,10023
36061015801,0.2234,New York,10128,10128
36061015802,0.4486,New York,10029,10029
36061015802,0.4486,New York,10128,10128
36061015900,0.2408,New York,10023,10023
36061015900,0.2408,New York,10069,10069
36061016001,0.1426,New York,10128,10128
36061016002,0.2856,New York,10029,10029
36061016100,0.1737,New York,10023,10023
36061016100,0.1737,New York,10024,10024
36061016200,0.9595,New York,10029,10029
36061016300,0.2439,New York,10023,10023
36061016300,0.2439,New York,10024,10024
36061016400,0.9542,New York,10029,10029
36061016500,0.2815,New York,10024,10024
36061016600,0.8328,New York,10029,10029
36061016700,0.1807,New York,10024,10024
36061016800,0.9832,New York,10029,10029
36061016900,0.3032,New York,10024,10024
36061017000,0.8944,New York,10029,10029
36061017100,0.3097,New York,10024,10024
36061017200,0.9167,New York,10029,10029
36061017300,0.3686,New York,10024,10024
36061017401,0.9872,New York,10029,10029
36061017402,0.7442,New York,10029,10029
36061017500,0.2803,New York,10024,10024
36061017700,0.5175,New York,10024,10024
36061017700,0.5175,New York,10025,10025
36061017800,0.7096,New York,10029,10029
36061017800,0.7096,New York,10035,10035
36061017900,0.502,New York,10024,10024
36061017900,0.502,New York,10025,10025
36061018000,0.9628,New York,10029,10029
36061018100,0.5274,New York,10025,10025
36061018200,0.9912,New York,10029,10029
36061018200,0.9912,New York,10035,10035
36061018300,0.4532,New York,10024,10024
36061018300,0.4532,New York,10025,10025
36061018400,0.9659,New York,10029,10029
36061018400,0.9659,New York,10035,10035
36061018500,0.3052,New York,10025,10025
36061018600,0.9969,New York,10026,10026
36061018700,0.4521,New York,10024,10024
36061018700,0.4521,New York,10025,10025
36061018800,0.8909,New York,10029,10029
36061018800,0.8909,New York,10035,10035
36061018900,0.9591,New York,10025,10025
36061019000,0.5267,New York,10026,10026
36061019100,0.5913,New York,10024,10024
36061019100,0.5913,New York,10025,10025
36061019200,0.9925,New York,10035,10035
36061019300,0.8158,New York,10025,10025
36061019300,0.8158,New York,10026,10026
36061019400,0.9759,New York,10035,10035
36061019500,0.52,New York,10024,10024
36061019500,0.52,New York,10025,10025
36061019600,0.985,New York,10035,10035
36061019701,0.4995,New York,10025,10025
36061019701,0.4995,New York,10026,10026
36061019702,0.6823,New York,10026,10026
36061019800,0.7908,New York,10035,10035
36061019900,0.5299,New York,10024,10024
36061019900,0.5299,New York,10025,10025
36061020000,0.5658,New York,10026,10026
36061020000,0.5658,New York,10027,10027
36061020101,0.3595,New York,10025,10025
36061020101,0.3595,New York,10027,10027
36061020102,0.6155,New York,10026,10026
36061020300,0.7195,New York,10027,10027
36061020500,0.3151,New York,10024,10024
36061020500,0.3151,New York,10025,10025
36061020500,0.3151,New York,10027,10027
36061020500,0.3151,New York,10115,10027
36061020600,0.893,New York,10035,10035
36061020600,0.893,New York,10037,10037
36061020701,0.3957,New York,10027,10027
36061020800,0.6891,New York,10027,10027
36061020800,0.6891,New York,10037,10037
36061020901,0.9386,New York,10027,10027
36061021000,0.8886,New York,10037,10037
36061021100,0.6626,New York,10024,10024
36061021100,0.6626,New York,10027,10027
36061021200,0.8324,New York,10037,10037
36061021303,0.7616,New York,10027,10027
36061021303,0.7616,New York,10031,10031
36061021400,0.4695,New York,10037,10037
36061021400,0.4695,New York,10039,10039
36061021500,0.8745,New York,10027,10027
36061021500,0.8745,New York,10030,10030
36061021600,0.6949,New York,10026,10026
36061021703,-999.0,New York,10027,10027
36061021703,-999.0,New York,10031,10031
36061021800,0.751,New York,10026,10026
36061021900,0.9925,New York,10027,10027
36061021900,0.9925,New York,10031,10031
36061022000,0.6263,New York,10026,10026
36061022000,0.6263,New York,10027,10027
36061022102,0.3688,New York,10030,10030
36061022200,0.6395,New York,10027,10027
36061022301,0.6988,New York,10031,10031
36061022302,0.8886,New York,10031,10031
36061022400,0.916,New York,10027,10027
36061022500,0.894,New York,10031,10031
36061022600,0.7405,New York,10027,10027
36061022600,0.7405,New York,10030,10030
36061022700,0.7796,New York,10030,10030
36061022700,0.7796,New York,10031,10031
36061022800,0.7914,New York,10030,10030
36061022800,0.7914,New York,10037,10037
36061022900,0.8576,New York,10031,10031
36061023000,0.943,New York,10030,10030
36061023100,0.8097,New York,10031,10031
36061023200,0.9761,New York,10030,10030
36061023200,0.9761,New York,10039,10039
36061023300,0.7041,New York,10031,10031
36061023400,0.7712,New York,10039,10039
36061023501,0.8027,New York,10031,10031
36061023501,0.8027,New York,10032,10032
36061023502,0.8421,New York,10039,10039
36061023600,0.7802,New York,10039,10039
36061023700,0.8301,New York,10031,10031
36061023700,0.8301,New York,10032,10032
36061023801,0.5442,New York,10044,10044
36061023802,0.827,New York,10044,10044
36061023900,0.8683,New York,10032,10032
36061024000,-999.0,New York,10035,10035
36061024100,0.8594,New York,10032,10032
36061024200,0.993,New York,10035,10035
36061024200,0.993,New York,10037,10037
36061024301,0.9438,New York,10032,10032
36061024302,0.9972,New York,10039,10039
36061024500,0.8957,New York,10032,10032
36061024700,0.7362,New York,10032,10032
36061024900,0.8801,New York,10032,10032
36061025100,0.9904,New York,10032,10032
36061025300,0.9029,New York,10032,10032
36061025500,0.8065,New York,10032,10032
36061025500,0.8065,New York,10033,10033
36061025700,0.497,New York,10026,10026
36061025700,0.497,New York,10027,10027
36061025900,0.5828,New York,10030,10030
36061025900,0.5828,New York,10039,10039
36061026100,0.9745,New York,10033,10033
36061026300,0.8734,New York,10032,10032
36061026300,0.8734,New York,10033,10033
36061026500,0.7216,New York,10033,10033
36061026700,0.7841,New York,10033,10033
36061026900,0.9763,New York,10033,10033
36061026900,0.9763,New York,10040,10040
36061027100,0.8654,New York,10033,10033
36061027300,0.4762,New York,10033,10033
36061027300,0.4762,New York,10040,10040
36061027500,0.6108,New York,10033,10033
36061027500,0.6108,New York,10034,10034
36061027500,0.6108,New York,10040,10040
36061027700,0.9901,New York,10040,10040
36061027900,0.8868,New York,10040,10040
36061028100,0.3313,New York,10040,10040
36061028300,0.7696,New York,10040,10040
36061028500,0.9289,New York,10040,10040
36061028700,0.8227,New York,10034,10034
36061028700,0.8227,New York,10040,10040
36061029100,0.8842,New York,10034,10034
36061029100,0.8842,New York,10040,10040
36061029300,0.9247,New York,10034,10034
36061029500,0.7156,New York,10034,10034
36061029700,-999.0,New York,10034,10034
36061029900,0.9943,New York,10034,10034
36061030300,0.5805,New York,10034,10034
36061030700,0.3769,New York,10034,10034
36061030900,0.9789,New York,10463,10463
36061031100,-999.0,New York,10033,10033
36061031100,-999.0,New York,10039,10039
36061031703,0.2219,New York,10280,10280
36061031703,0.2219,New York,10282,10282
36061031704,0.1546,New York,10004,10004
36061031704,0.1546,New York,10280,10280
36061031900,-999.0,New York,10004,10004
36061031900,-999.0,New York,10280,10280
36081000100,0.2975,Queens,11101,11101
36081000100,0.2975,Queens,11109,11109
36081000200,0.596,Queens,11421,11421
36081000400,0.7766,Queens,11421,11421
36081000600,0.6714,Queens,11421,11421
36081000700,0.219,Queens,11101,11101
36081000800,0.6629,Queens,11421,11421
36081001000,0.5668,Queens,11421,11421
36081001200,0.6423,Queens,11421,11421
36081001400,0.6802,Queens,11421,11421
36081001600,0.7194,Queens,11421,11421
36081001800,0.7249,Queens,11421,11421
36081001900,0.1216,Queens,11101,11101
36081002000,0.5143,Queens,11421,11421
36081002200,0.7913,Queens,11421,11421
36081002400,0.8575,Queens,11418,11418
36081002400,0.8575,Queens,11421,11421
36081002500,0.976,Queens,11101,11101
36081002600,0.8058,Queens,11418,11418
36081002800,0.7533,Queens,11418,11418
36081002800,0.7533,Queens,11421,11421
36081003000,0.7729,Queens,11421,11421
36081003100,0.5447,Queens,11101,11101
36081003200,0.6499,Queens,11416,11416
36081003300,0.6487,Queens,11101,11101
36081003300,0.6487,Queens,11106,11106
36081003400,0.8064,Queens,11416,11416
36081003600,0.6853,Queens,11416,11416
36081003700,-999.0,Queens,11101,11101
36081003700,-999.0,Queens,11106,11106
36081003800,0.8101,Queens,11416,11416
36081003900,0.866,Queens,11101,11101
36081003900,0.866,Queens,11106,11106
36081004001,0.8581,Queens,11416,11416
36081004002,0.7448,Queens,11417,11417
36081004200,0.7106,Queens,11416,11416
36081004300,0.986,Queens,11101,11101
36081004300,0.986,Queens,11106,11106
36081004401,0.7167,Queens,11416,11416
36081004401,0.7167,Queens,11417,11417
36081004500,0.4882,Queens,11106,11106
36081004700,0.8008,Queens,11106,11106
36081005000,0.9599,Queens,11417,11417
36081005100,0.7622,Queens,11101,11101
36081005100,0.7622,Queens,11106,11106
36081005200,0.6315,Queens,11416,11416
36081005200,0.6315,Queens,11417,11417
36081005300,0.4061,Queens,11106,11106
36081005400,0.7103,Queens,11416,11416
36081005400,0.7103,Queens,11417,11417
36081005500,0.6845,Queens,11101,11101
36081005500,0.6845,Queens,11106,11106
36081005700,0.6632,Queens,11101,11101
36081005700,0.6632,Queens,11106,11106
36081005800,0.6576,Queens,11417,11417
36081005900,0.5293,Queens,11103,11103
36081005900,0.5293,Queens,11106,11106
36081006100,0.4988,Queens,11103,11103
36081006100,0.4988,Queens,11106,11106
36081006201,0.6742,Queens,11414,11414
36081006202,0.7113,Queens,11414,11414
36081006300,0.337,Queens,11102,11102
36081006300,0.337,Queens,11103,11103
36081006501,0.3096,Queens,11102,11102
36081006501,0.3096,Queens,11103,11103
36081006502,0.3608,Queens,11103,11103
36081006900,0.6993,Queens,11102,11102
36081007100,0.2717,Queens,11102,11102
36081007300,0.2655,Queens,11102,11102
36081007300,0.2655,Queens,11106,11106
36081007500,0.5117,Queens,11106,11106
36081007700,0.4147,Queens,11106,11106
36081007900,0.7491,Queens,11102,11102
36081008100,0.5201,Queens,11102,11102
36081008100,0.5201,Queens,11106,11106
36081008300,0.5415,Queens,11102,11102
36081008500,0.8922,Queens,11101,11101
36081008500,0.8922,Queens,11106,11106
36081008600,0.5423,Queens,11417,11417
36081008700,0.9759,Queens,11102,11102
36081008800,0.5732,Queens,11417,11417
36081009100,0.6533,Queens,11102,11102
36081009400,0.7438,Queens,11417,11417
36081009500,0.4056,Queens,11102,11102
36081009600,0.6254,Queens,11417,11417
36081009600,0.6254,Queens,11419,11419
36081009600,0.6254,Queens,11420,11420
36081009700,0.2459,Queens,11102,11102
36081009700,0.2459,Queens,11105,11105
36081009800,0.7686,Queens,11417,11417
36081009800,0.7686,Queens,11419,11419
36081009900,-999.0,Queens,11102,11102
36081010000,0.5834,Queens,11419,11419
36081010000,0.5834,Queens,11420,11420
36081010100,0.2513,Queens,11105,11105
36081010200,0.6186,Queens,11420,11420
36081010300,0.5469,Queens,11105,11105
36081010400,0.5219,Queens,11419,11419
36081010400,0.5219,Queens,11420,11420
36081010500,0.7825,Queens,11105,11105
36081010600,0.8482,Queens,11419,11419
36081010600,0.8482,Queens,11420,11420
36081010701,-999.0,Queens,11105,11105
36081010800,0.764,Queens,11419,11419
36081011000,0.6455,Queens,11416,11416
36081011000,0.6455,Queens,11419,11419
36081011100,0.4728,Queens,11105,11105
36081011200,0.8734,Queens,11416,11416
36081011200,0.8734,Queens,11417,11417
36081011300,0.5389,Queens,11105,11105
36081011400,0.6775,Queens,11416,11416
36081011500,0.2316,Queens,11105,11105
36081011600,0.5535,Queens,11416,11416
36081011700,0.3337,Queens,11105,11105
36081011800,0.7001,Queens,11419,11419
36081011900,0.4295,Queens,11105,11105
36081012000,0.6559,Queens,11419,11419
36081012100,0.3749,Queens,11105,11105
36081012200,0.8125,Queens,11418,11418
36081012301,0.2384,Queens,11105,11105
36081012301,0.2384,Queens,11370,11370
36081012400,0.7346,Queens,11418,11418
36081012500,0.3151,Queens,11102,11102
36081012500,0.3151,Queens,11103,11103
36081012601,0.6677,Queens,11418,11418
36081012602,0.6612,Queens,11418,11418
36081012800,0.6829,Queens,11418,11418
36081013000,0.7679,Queens,11418,11418
36081013200,0.8162,Queens,11415,11415
36081013200,0.8162,Queens,11418,11418
36081013400,0.622,Queens,11415,11415
36081013400,0.622,Queens,11418,11418
36081013500,0.2849,Queens,11105,11105
36081013500,0.2849,Queens,11370,11370
36081013600,0.4078,Queens,11415,11415
36081013700,0.2237,Queens,11105,11105
36081013800,0.7326,Queens,11415,11415
36081013800,0.7326,Queens,11418,11418
36081014000,0.5979,Queens,11415,11415
36081014000,0.5979,Queens,11418,11418
36081014100,0.5744,Queens,11103,11103
36081014100,0.5744,Queens,11377,11377
36081014201,0.7494,Queens,11418,11418
36081014202,0.8738,Queens,11418,11418
36081014202,0.8738,Queens,11419,11419
36081014300,0.4733,Queens,11103,11103
36081014400,0.6702,Queens,11418,11418
36081014500,0.5699,Queens,11103,11103
36081014700,0.5753,Queens,11103,11103
36081014800,0.5813,Queens,11419,11419
36081014900,0.2866,Queens,11103,11103
36081015000,0.4749,Queens,11419,11419
36081015100,0.5641,Queens,11103,11103
36081015200,0.7752,Queens,11419,11419
36081015300,0.5781,Queens,11103,11103
36081015400,0.6903,Queens,11419,11419
36081015500,0.3779,Queens,11103,11103
36081015600,0.5929,Queens,11419,11419
36081015700,0.5647,Queens,11101,11101
36081015700,0.5647,Queens,11103,11103
36081015801,0.7658,Queens,11419,11419
36081015802,0.6753,Queens,11419,11419
36081015900,0.5149,Queens,11101,11101
36081015900,0.5149,Queens,11103,11103
36081016100,0.6335,Queens,11101,11101
36081016100,0.6335,Queens,11103,11103
36081016300,0.8479,Queens,11101,11101
36081016300,0.8479,Queens,11103,11103
36081016300,0.8479,Queens,11377,11377
36081016400,0.6862,Queens,11419,11419
36081016600,0.7479,Queens,11419,11419
36081016600,0.7479,Queens,11420,11420
36081016800,0.7589,Queens,11420,11420
36081016900,0.4805,Queens,11104,11104
36081016900,0.4805,Queens,11377,11377
36081017000,0.6583,Queens,11420,11420
36081017100,-999.0,Queens,11101,11101
36081017100,-999.0,Queens,11104,11104
36081017200,0.5495,Queens,11420,11420
36081017400,0.7514,Queens,11420,11420
36081017600,0.7341,Queens,11420,11420
36081017800,0.6825,Queens,11420,11420
36081017900,0.6198,Queens,11101,11101
36081017900,0.6198,Queens,11104,11104
36081018000,0.749,Queens,11420,11420
36081018101,0.5583,Queens,11104,11104
36081018102,0.3136,Queens,11104,11104
36081018200,0.727,Queens,11436,11436
36081018300,0.5625,Queens,11104,11104
36081018300,0.5625,Queens,11377,11377
36081018401,0.7426,Queens,11434,11434
36081018401,0.7426,Queens,11436,11436
36081018402,0.7749,Queens,11436,11436
36081018501,0.5356,Queens,11104,11104
36081018501,0.5356,Queens,11377,11377
36081018502,0.518,Queens,11104,11104
36081018502,0.518,Queens,11377,11377
36081018600,0.7421,Queens,11436,11436
36081018700,0.4964,Queens,11101,11101
36081018700,0.4964,Queens,11104,11104
36081018700,0.4964,Queens,11377,11377
36081018800,0.6517,Queens,11436,11436
36081018900,0.6288,Queens,11101,11101
36081018900,0.6288,Queens,11104,11104
36081019000,0.4786,Queens,11434,11434
36081019000,0.4786,Queens,11435,11435
36081019000,0.4786,Queens,11436,11436
36081019200,0.4581,Queens,11435,11435
36081019200,0.4581,Queens,11436,11436
36081019400,0.5312,Queens,11435,11435
36081019600,0.6646,Queens,11435,11435
36081019800,0.8142,Queens,11435,11435
36081019900,0.6847,Queens,11101,11101
36081019900,0.6847,Queens,11378,11378
36081020200,0.7467,Queens,11435,11435
36081020400,0.8999,Queens,11433,11433
36081020400,0.8999,Queens,11435,11435
36081020500,0.68,Queens,11377,11377
36081020500,0.68,Queens,11378,11378
36081020600,0.7022,Queens,11435,11435
36081020800,0.7287,Queens,11433,11433
36081020800,0.7287,Queens,11435,11435
36081021200,0.9755,Queens,11435,11435
36081021400,0.7985,Queens,11435,11435
36081021600,0.6321,Queens,11415,11415
36081021600,0.6321,Queens,11418,11418
36081021600,0.6321,Queens,11424,11415
36081021900,-999.0,Queens,11378,11378
36081022001,0.6488,Queens,11435,11435
36081022002,0.6076,Queens,11435,11435
36081022900,0.4487,Queens,11377,11377
36081022900,0.4487,Queens,11378,11378
36081023000,0.5263,Queens,11432,11432
36081023000,0.5263,Queens,11435,11435
36081023200,0.7866,Queens,11435,11435
36081023500,0.6553,Queens,11104,11104
36081023500,0.6553,Queens,11377,11377
36081023600,0.8339,Queens,11432,11432
36081023800,0.9087,Queens,11435,11435
36081024000,0.9687,Queens,11432,11432
36081024000,0.9687,Queens,11435,11435
36081024300,0.4767,Queens,11377,11377
36081024500,0.6635,Queens,11377,11377
36081024600,-999.0,Queens,11433,11433
36081024600,-999.0,Queens,11451,11433
36081024700,0.5457,Queens,11377,11377
36081024900,0.7707,Queens,11377,11377
36081025100,0.5585,Queens,11377,11377
36081025301,0.5367,Queens,11104,11104
36081025301,0.5367,Queens,11377,11377
36081025302,0.5237,Queens,11377,11377
36081025400,0.8804,Queens,11433,11433
36081025400,0.8804,Queens,11435,11435
36081025500,0.5669,Queens,11377,11377
36081025700,0.5882,Queens,11377,11377
36081025800,0.6919,Queens,11433,11433
36081025900,0.7096,Queens,11377,11377
36081026000,0.9007,Queens,11433,11433
36081026000,0.9007,Queens,11435,11435
36081026100,0.7171,Queens,11377,11377
36081026200,0.5652,Queens,11433,11433
