infornk,modzcta,perc,physrnk,mindist,svirnk,avgsvi
0.2937853107344633,11420,0.120575701,0.807909604519774,3613.44996409582,0.5932203389830508,0.6754800000000001
0.3107344632768362,11421,0.12547662,0.7231638418079096,2968.1525659484637,0.5988700564971752,0.6773133333333333
0.2598870056497175,11422,0.11648197099999999,0.4350282485875706,1594.251968347601,0.2598870056497175,0.4198333333333333
0.3898305084745763,11423,0.136770529,0.559322033898305,2077.153204369422,0.5141242937853108,0.6405666666666666
0.21468926553672316,11426,0.10682690199999999,0.9378531073446328,6493.793870501607,0.4180790960451977,0.5698571428571428
0.3220338983050847,11427,0.12690797199999998,0.8757062146892656,4451.851226944799,0.4293785310734463,0.5802818181818182
0.24293785310734464,11428,0.115612091,0.864406779661017,4366.617881386307,0.4011299435028249,0.5519285714285714
0.15254237288135594,11429,0.091097863,0.8983050847457628,5028.937759829971,0.2711864406779661,0.4281666666666665
0.5706214689265536,11432,0.16940652399999998,0.062146892655367235,249.8819674192265,0.7005649717514124,0.7374909090909091
0.8813559322033898,11433,0.241084103,0.4632768361581921,1722.55392078696,0.7796610169491526,0.7790133333333333
0.8587570621468926,11434,0.228092911,0.6045197740112994,2332.185155463167,0.5423728813559322,0.6520375
0.6045197740112994,11435,0.174948993,0.5084745762711864,1933.8938409517025,0.6949152542372882,0.7347454545454546
0.5084745762711864,11436,0.15229073099999998,0.480225988700565,1805.738801676168,0.559322033898305,0.65547
0.8248587570621468,11691,0.21880734899999998,0.96045197740113,7645.212151532769,0.9096045197740112,0.906325
0.7175141242937854,11692,0.19521492399999998,0.9830508474576272,9228.797828497269,0.9152542372881356,0.9066285714285712
0.6271186440677966,11693,0.179829425,0.9887005649717514,9599.731906807676,0.4858757062146893,0.620375
0.5254237288135594,11694,0.156591762,0.9774011299435028,8848.240450930589,0.2937853107344633,0.4777666666666667
0.2994350282485876,11697,0.121377551,0.9265536723163842,5641.733786406828,0.0903954802259887,0.2466
