infornk,modzcta,perc,physrnk,mindist,avgsvi
0.4067796610169492,11418,0.140286059,0.7401129943502824,3058.5182247856114,0.6975631578947369
0.384180790960452,11419,0.136156039,0.632768361581921,2564.176818934997,0.6829789473684209
0.2937853107344633,11420,0.120575701,0.7570621468926554,3171.6720006883284,0.6754800000000001
0.3107344632768362,11421,0.12547662,0.807909604519774,3959.309077857815,0.6773133333333333
0.2598870056497175,11422,0.116481971,0.5536723163841808,2193.5312313291633,0.4198333333333333
0.3898305084745763,11423,0.136770529,0.7288135593220338,2976.4600147396086,0.6405666666666666
0.21468926553672316,11426,0.106826902,0.9491525423728814,7366.945112321438,0.5698571428571428
0.3220338983050847,11427,0.12690797199999998,0.9096045197740112,5309.311971941314,0.5802818181818182
0.24293785310734464,11428,0.115612091,0.903954802259887,5164.441255215698,0.5519285714285714
0.15254237288135594,11429,0.091097863,0.8926553672316384,4905.635580306654,0.42816666666666653
0.5706214689265536,11432,0.16940652399999998,0.24858757062146894,1133.241957888491,0.7374909090909091
0.8813559322033898,11433,0.241084103,0.23163841807909605,1090.3131989997978,0.7790133333333333
0.8587570621468926,11434,0.228092911,0.7231638418079096,2943.3069536063813,0.6520375
0.6045197740112994,11435,0.174948993,0.15819209039548024,850.0940414838077,0.7347454545454546
0.5084745762711864,11436,0.15229073099999998,0.4180790960451977,1673.6445202127545,0.65547
0.8248587570621468,11691,0.218807349,0.9661016949152542,8009.689689762031,0.906325
0.7175141242937854,11692,0.195214924,0.9774011299435028,9451.04959541147,0.9066285714285712
0.6271186440677966,11693,0.179829425,0.9887005649717514,9958.602467348246,0.620375
0.5254237288135594,11694,0.156591762,0.9830508474576272,9886.798887432707,0.4777666666666667
0.2994350282485876,11697,0.121377551,0.9209039548022598,5719.4713776639965,0.2466
